1,596
2,1569
3,104
1,429
2,1443
3,375
1,272
2,1812
3,844
4,63
1,659
2,886
3,531
1,683
2,759
3,621
1,529
2,1398
3,262
1,797
2,1073
3,247
4,68
1,1554
2,1214
3,147
4,175
1,703
2,744
3,222
1,1091
2,681
3,221
1,703
2,1088
3,113
4,174
1,663
2,1014
3,841
1,388
2,293
3,508
1,1207
2,915
3,237
1,460
2,1537
3,423
4,6
1,786
2,236
3,175
1,677
2,1324
3,391
4,124
1,245
2,997
3,364
1,848
2,1712
3,51
1,924
2,525
3,320
1,962
2,1029
3,31
1,568
2,1358
3,289
1,569
2,982
3,863
4,87
1,199
2,1265
3,250
1,812
2,523
3,553
4,12
1,822
2,1262
3,237
1,599
2,2066
3,30
1,773
2,1159
3,253
4,209
1,285
2,1357
3,646
1,931
2,1133
3,227
4,197
1,1102
2,963
3,187
1,995
2,1160
3,295
1,802
2,791
3,157
1,872
2,1530
3,180
1,497
2,1563
3,274
1,933
2,701
3,204
1,418
2,779
3,1216
1,314
2,1724
3,309
1,824
2,1051
3,639
4,1
1,696
2,1500
3,354
1,864
2,984
1,541
2,927
3,370
4,171
1,700
2,1220
3,443
1,853
2,1044
3,12
1,310
2,617
3,1297
4,4
1,652
2,1003
3,102
1,1122
2,608
3,312
1,889
2,539
3,225
1,1049
2,1213
3,284
1,1216
2,702
3,417
4,76
1,785
2,854
3,77
1,765
2,844
3,269
1,486
2,941
3,104
1,1025
2,1444
3,617
1,924
2,977
3,124
1,689
2,1122
3,354
1,457
2,687
3,838
4,125
1,751
2,1133
3,300
4,23
1,491
2,1124
3,939
1,655
2,1270
3,357
1,694
2,1373
3,374
1,694
2,1379
3,930
1,604
2,1021
3,541
1,1151
2,281
1,642
2,681
3,725
1,362
2,1177
3,632
1,736
2,1389
3,195
4,1
1,723
2,1276
3,107
1,505
2,477
3,1032
4,100
1,353
2,1620
3,410
4,63
1,1096
2,355
3,634
1,836
2,461
3,620
4,8
1,1006
2,1067
3,266
1,687
2,1298
3,517
4,100
1,694
2,1301
3,329
1,1192
2,1079
3,155
1,655
2,1101
3,432
1,907
2,492
3,36
1,433
2,1561
3,7
1,775
2,1014
3,438
1,390
2,1417
3,687
1,333
2,811
3,595
1,939
2,952
3,227
1,988
2,1259
3,421
4,99
1,982
2,1346
3,245
4,42
1,483
2,1579
3,53
1,782
2,946
3,366
1,698
2,712
3,584
4,204
1,452
2,583
3,893
1,365
2,1469
3,858
4,39
1,704
2,584
3,251
1,460
2,1339
3,349
4,21
1,745
2,957
3,415
1,580
2,1120
3,135
1,1007
2,890
3,491
1,544
2,1364
3,376
1,743
2,1024
3,590
1,388
2,1034
3,92
4,143
1,537
2,983
3,392
4,137
1,672
2,1202
3,129
1,868
2,1374
3,239
1,638
2,691
3,160
1,450
2,1021
3,909
4,15
1,522
2,607
3,450
4,144
1,734
2,467
3,184
1,204
2,1584
3,189
1,471
2,1185
3,826
1,262
2,1746
3,224
1,683
2,567
3,988
1,605
2,907
3,366
1,1044
2,1007
3,264
1,344
2,806
3,787
1,239
2,500
3,577
4,218
1,845
2,1225
3,161
1,897
2,285
3,280
1,662
2,1279
3,651
1,273
2,791
3,624
1,544
2,1497
3,200
1,168
2,802
3,1075
4,136
1,706
2,1046
3,58
1,733
2,486
3,642
1,156
2,586
3,867
4,154
1,551
2,854
3,403
1,823
2,915
3,1056
1,1467
2,704
3,668
1,1230
2,1477
3,480
1,548
2,1535
3,410
4,173
1,680
2,1537
3,206
1,418
2,705
3,939
4,327
1,569
2,885
3,608
1,371
2,481
3,769
4,143
1,228
2,915
3,979
1,248
2,1072
3,552
4,29
1,612
2,1434
3,187
1,844
2,1346
3,241
4,5
1,965
2,1122
3,201
1,1087
2,880
3,35
1,775
2,1197
3,225
4,45
1,402
2,1757
3,83
1,577
2,1851
3,56
1,706
2,745
3,531
1,485
2,461
3,919
4,94
1,851
2,897
3,492
1,1146
2,1094
3,569
1,295
2,908
3,1028
1,694
2,373
3,1247
4,39
1,332
2,1384
3,429
1,837
2,931
3,281
1,696
2,1007
3,129
1,579
2,934
3,664
1,501
2,1322
3,157
1,434
2,1179
3,86
1,246
2,1157
3,397
1,1224
2,802
3,325
1,920
2,1328
3,92
1,555
2,965
3,737
4,95
1,677
2,562
3,592
4,1
1,614
2,1359
3,463
1,932
2,1219
3,64
1,1079
2,421
3,1
1,233
2,1116
3,484
4,101
1,616
2,810
3,640
4,114
1,810
2,514
3,489
1,452
2,1258
3,621
1,465
2,1058
3,349
1,818
2,935
3,267
1,498
2,1542
3,220
1,447
2,1402
3,491
1,910
2,1418
3,83
1,485
2,941
3,1015
4,364
1,603
2,1209
3,455
1,417
2,894
3,899
4,4
1,638
2,1190
3,97
1,989
2,1396
3,102
4,5
1,787
2,895
3,159
4,307
1,771
2,1027
3,162
1,498
2,1170
3,774
1,649
2,1072
3,254
1,775
2,1323
3,941
1,487
2,1153
3,255
4,22
1,785
2,953
3,335
1,897
2,1002
3,257
1,413
2,1001
3,725
1,331
2,870
3,646
1,464
2,756
3,689
1,304
2,1094
3,649
1,798
2,1047
3,191
1,1289
2,1185
3,351
1,1420
2,815
1,734
2,864
3,21
1,920
2,1067
3,487
1,449
2,1797
3,557
1,522
2,626
3,628
1,201
2,1452
3,498
1,579
2,1205
3,490
1,1107
2,941
3,150
1,799
2,1001
3,358
4,15
1,386
2,1000
3,419
1,398
2,1833
3,628
1,477
2,863
3,1375
1,497
2,1128
1,192
2,1145
3,268
4,36
1,241
2,1136
3,895
1,363
2,1637
3,415
1,874
2,1099
3,721
1,924
2,974
3,374
1,451
2,1040
3,549
1,459
2,1116
3,863
1,141
2,761
3,263
1,212
2,591
3,1003
4,108
1,794
2,1330
3,253
1,709
2,1198
3,387
1,776
2,1242
3,159
1,1357
2,1196
3,393
4,9
1,802
2,556
3,538
1,357
2,1188
3,487
1,653
2,1519
3,441
1,632
2,595
3,485
4,297
1,434
2,1021
3,41
1,581
2,1111
3,539
4,84
1,316
2,1012
3,278
4,2
1,573
2,916
3,509
4,61
1,900
2,750
3,660
1,681
2,831
3,117
1,931
2,627
3,100
1,537
2,1424
3,669
1,844
2,718
3,78
1,646
2,1347
3,177
1,153
2,1639
3,412
1,829
2,787
3,116
1,509
2,2050
3,95
1,738
2,1038
3,605
4,65
1,879
2,440
3,146
1,912
2,534
3,238
1,879
2,142
3,955
1,1269
2,603
3,84
1,270
2,1047
3,401
1,907
2,1222
1,402
2,713
