1,339
2,388
3,1069
4,473
1,380
2,209
3,743
4,915
1,541
2,433
3,460
4,1557
1,491
2,481
3,1028
4,76
1,588
2,593
3,483
4,399
1,335
2,747
3,556
4,551
1,936
2,321
3,385
4,543
1,1069
2,264
3,975
4,782
1,494
2,412
3,325
4,438
1,1089
2,225
3,15
4,664
1,368
2,60
3,862
4,788
1,218
2,365
3,801
4,1134
1,368
2,173
3,335
4,313
1,570
2,274
3,1001
4,514
1,516
2,207
3,915
4,788
1,417
2,160
3,169
4,451
1,651
2,117
3,1302
4,446
1,507
2,460
3,409
4,230
1,594
2,655
3,814
4,548
1,525
2,234
3,269
4,741
1,239
2,414
3,696
4,673
1,771
2,453
3,709
4,282
1,648
2,597
3,617
4,639
1,857
2,521
3,204
4,132
1,331
2,118
3,895
4,556
1,876
2,703
3,210
4,532
1,670
2,1474
3,470
4,81
1,960
2,943
3,358
4,133
1,433
2,1277
3,464
4,114
1,272
2,532
3,700
4,984
1,578
2,558
3,462
4,654
1,799
2,961
3,524
4,166
1,351
2,736
3,508
4,155
1,651
2,631
3,930
4,370
1,765
2,327
3,465
4,777
1,225
2,711
3,407
4,495
1,494
2,1028
3,796
4,95
1,236
2,202
3,1394
4,515
1,1032
2,295
3,688
4,500
1,340
2,663
3,1209
4,338
1,571
2,554
3,440
4,283
1,74
2,815
3,961
4,159
1,1029
2,275
3,468
4,591
1,452
2,143
3,1236
4,78
1,541
2,864
3,338
4,485
1,58
2,633
3,353
4,713
1,628
2,536
3,495
4,383
1,624
2,468
3,230
4,331
1,728
2,434
3,977
4,407
1,395
2,642
3,1029
4,345
1,305
2,274
3,691
4,446
1,599
2,530
3,513
4,236
1,336
2,576
3,414
4,205
1,784
2,495
3,538
4,1269
1,375
2,621
3,646
4,383
1,628
2,610
3,291
4,636
1,336
2,392
3,173
4,1206
1,720
2,541
3,707
4,239
1,143
2,785
3,864
4,762
1,764
2,255
3,1026
4,237
1,456
2,1572
3,349
4,64
1,896
2,325
3,883
4,899
1,468
2,820
3,377
4,501
1,386
2,471
3,250
4,325
1,876
2,427
3,329
4,416
1,905
2,532
3,404
4,330
1,355
2,293
3,835
4,838
1,733
2,736
3,159
4,478
1,280
2,598
3,569
4,667
1,420
2,245
3,1036
4,745
1,603
2,203
3,826
4,453
1,452
2,131
3,648
4,694
1,854
2,375
3,483
4,627
1,557
2,458
3,1242
4,345
1,340
2,307
3,1321
4,356
1,621
2,714
3,653
4,438
1,219
2,1109
3,354
4,506
1,398
2,336
3,366
4,335
1,530
2,250
3,395
4,826
1,544
2,674
3,329
4,680
1,1128
2,666
3,664
4,36
1,366
2,361
3,367
4,645
1,665
2,850
3,342
4,261
1,504
2,1088
3,818
4,357
1,1008
2,429
3,297
4,881
1,279
2,580
3,560
4,696
1,299
2,310
3,995
4,490
1,648
2,548
3,448
4,554
1,224
2,416
3,663
4,625
1,1023
2,712
3,336
4,660
1,252
2,620
3,459
4,208
1,424
2,261
3,756
4,728
1,659
2,710
3,289
4,459
1,599
2,213
3,547
4,476
1,679
2,748
3,683
4,278
1,813
2,251
3,535
4,685
1,535
2,715
3,716
4,391
1,767
2,402
3,138
4,350
1,641
2,916
3,275
4,217
1,75
2,350
3,484
4,1094
1,441
2,1112
3,912
4,16
1,496
3,267
4,726
1,624
2,465
3,558
4,748
1,276
2,216
3,547
4,684
1,269
2,479
3,264
4,373
1,445
2,355
3,474
4,703
1,842
2,528
3,702
4,410
1,786
2,330
3,408
4,708
1,392
2,277
3,670
4,899
1,494
2,441
3,638
4,305
1,657
2,566
3,382
4,710
1,257
2,301
3,638
4,741
1,312
2,149
3,366
4,707
1,1222
2,714
3,156
4,139
1,131
2,385
3,876
4,70
1,671
2,532
3,628
4,761
1,319
2,355
3,665
4,349
1,501
2,211
3,532
4,997
1,344
2,451
3,911
4,475
1,639
2,86
3,550
4,535
1,400
2,407
3,484
4,570
1,432
2,856
3,337
4,138
1,449
2,141
3,767
4,451
1,367
2,1232
3,567
4,628
1,709
2,879
3,570
4,681
1,373
2,1102
3,744
4,968
1,605
2,336
3,711
4,1014
1,188
2,1120
3,748
4,367
1,977
2,323
3,682
4,407
1,693
2,499
3,434
4,436
1,263
2,210
3,801
4,490
1,850
2,476
3,302
4,494
1,502
2,938
3,271
4,190
1,767
2,259
3,840
4,367
1,589
2,831
3,467
4,549
1,416
2,721
3,665
4,486
1,916
2,688
3,92
4,306
1,919
2,414
3,160
4,749
1,357
2,666
3,570
4,649
1,778
2,208
3,900
4,598
1,228
2,583
3,561
4,610
1,880
2,248
3,409
4,422
1,410
2,292
3,906
4,632
1,493
2,323
3,357
4,1636
1,672
2,474
3,452
4,633
1,927
2,242
3,367
4,817
1,814
2,906
3,123
4,302
1,558
2,711
3,235
4,545
1,640
2,529
3,581
4,82
1,596
2,803
3,170
4,608
1,791
2,862
3,86
4,241
1,392
2,572
3,361
4,374
1,721
2,202
3,220
4,657
1,400
2,615
3,280
4,1056
1,485
2,873
3,274
4,708
1,837
2,388
3,516
4,611
1,390
2,393
3,877
4,172
1,573
2,538
3,722
4,603
1,1206
2,237
3,698
4,74
1,236
2,328
3,437
4,500
1,463
2,855
3,269
4,347
1,574
2,398
3,187
4,1021
1,415
2,662
3,506
4,230
1,222
2,947
3,461
4,701
1,785
2,98
3,474
4,515
1,334
2,247
3,769
4,670
1,580
2,276
3,504
4,900
1,443
2,860
3,465
4,572
1,506
2,921
3,413
4,571
1,1100
2,945
3,120
4,640
1,665
2,552
3,741
4,309
1,256
2,217
3,870
4,871
1,256
2,274
3,832
4,563
1,434
2,737
3,532
4,789
1,625
2,179
3,934
4,410
1,603
2,239
3,740
4,378
1,587
2,1006
3,384
4,465
1,783
2,266
3,387
4,539
1,796
2,391
3,850
4,1002
1,653
2,473
3,368
4,423
1,604
2,494
3,368
4,607
1,643
2,351
3,433
4,729
1,380
2,761
3,851
4,147
1,748
2,323
3,354
4,422
1,362
2,885
3,546
4,116
1,1112
2,306
3,78
4,551
1,307
2,761
3,615
4,353
1,838
2,896
3,590
4,501
1,1046
3,186
4,1003
1,345
2,2
3,862
4,410
1,648
2,548
3,563
4,715
1,672
2,1208
3,421
4,502
1,540
2,598
3,548
4,90
1,282
2,946
3,580
4,343
1,649
2,577
3,277
4,771
1,333
2,477
3,801
4,587
1,713
2,599
3,393
4,468
1,196
2,1025
3,526
4,58
1,330
2,622
3,1092
4,815
1,46
2,1236
3,768
4,665
1,351
2,261
3,705
4,308
1,705
2,335
3,248
4,353
1,513
2,451
3,691
4,617
1,329
2,1063
3,230
4,793
1,489
2,594
3,434
4,1177
1,602
2,523
3,569
4,578
1,589
2,249
3,571
4,631
1,452
2,1176
3,564
4,246
1,824
2,17
3,138
4,186
1,617
2,442
3,630
4,225
1,830
2,877
3,245
4,425
1,802
2,696
3,326
4,470
1,748
2,740
3,352
4,337
1,570
2,245
3,820
4,1320
1,172
2,478
3,719
4,527
1,637
2,379
3,300
4,716
1,595
2,731
3,744
4,543
1,106
2,314
3,367
4,1222
1,174
2,411
3,466
4,445
1,658
2,958
3,349
4,350
1,462
2,628
3,326
4,192
1,294
2,482
3,865
4,418
1,644
2,537
3,664
4,465
1,387
2,491
3,748
4,3
1,669
2,333
3,151
4,505
1,668
2,717
3,680
4,565
1,405
2,445
3,373
4,417
1,438
2,480
3,774
4,478
1,439
2,273
3,455
4,1037
1,681
2,278
3,329
4,444
1,502
2,460
3,1054
4,638
1,678
2,819
3,348
4,601
1,437
2,178
3,310
4,540
1,234
2,633
3,485
4,332
1,483
2,445
3,524
4,524
1,539
2,812
3,166
4,439
1,576
2,282
3,337
4,523
1,282
2,884
3,558
4,405
1,944
2,273
3,447
4,195
1,424
2,247
3,461
4,524
1,528
2,291
3,202
4,450
1,369
2,616
3,848
4,441
1,431
2,330
3,659
4,177
1,677
2,479
3,204
4,378
1,268
2,334
3,496
4,648
1,1157
2,633
3,716
4,96
1,482
2,739
3,532
4,196
1,936
2,447
3,190
4,424
1,298
2,516
3,183
4,105
1,689
2,202
3,638
4,572
1,267
2,769
3,327
4,645
1,330
2,107
3,428
4,902
1,714
2,257
3,277
4,1048
1,922
2,595
3,496
4,265
1,664
2,436
3,776
4,538
1,380
2,589
3,511
4,463
1,603
2,140
3,576
4,1042
1,803
2,431
3,341
4,1127
1,478
2,135
3,558
4,633
1,484
2,761
3,294
4,480
1,468
2,1130
3,771
4,244
1,139
2,539
3,182
4,918
1,433
2,173
3,341
4,369
1,521
2,539
3,472
4,186
1,382
2,554
3,762
4,311
1,399
2,647
3,701
4,699
1,530
2,1303
3,150
4,381
1,559
2,372
3,708
4,338
1,398
2,1130
3,1029
4,468
1,738
2,224
3,288
4,525
1,934
2,657
3,453
4,475
1,153
2,310
3,68
4,868
1,532
2,578
3,308
4,566
1,720
2,499
3,287
4,643
1,705
2,535
3,504
4,422
1,553
2,954
3,593
4,299
1,324
2,231
3,133
4,423
1,457
2,883
3,732
4,158
1,475
2,1044
3,613
4,754
1,694
2,414
3,353
4,554
1,113
2,425
3,290
4,315
1,685
2,748
3,941
4,304
1,430
2,490
3,699
4,398
1,464
2,547
3,865
4,1210
1,607
2,645
3,716
4,865
1,45
2,274
3,551
4,536
1,593
2,580
3,653
4,415
1,268
2,163
3,767
4,210
1,138
2,637
3,848
4,186
1,1535
2,601
3,64
4,171
1,127
2,615
3,932
4,442
1,410
2,516
3,507
4,725
1,348
2,933
3,39
4,445
1,850
2,217
3,671
4,733
1,716
2,561
3,647
4,464
1,512
2,568
3,653
4,775
1,717
2,577
3,333
4,364
1,607
2,894
3,251
4,495
1,476
2,367
3,159
4,989
1,380
2,747
3,393
4,678
1,691
2,589
3,639
4,735
1,597
2,892
3,378
4,451
1,471
2,771
3,477
4,530
1,185
2,315
3,568
4,532
1,454
2,447
3,401
4,410
1,238
2,239
3,365
4,999
1,856
2,912
3,195
4,362
1,453
2,277
3,780
4,613
1,1158
2,462
3,471
4,143
1,293
2,746
3,997
4,555
1,430
2,235
3,159
4,849
1,792
2,567
3,362
4,505
1,210
2,887
3,450
4,380
1,659
2,370
3,526
4,492
1,411
2,788
3,275
4,464
1,534
2,662
3,704
4,625
1,726
2,742
3,186
4,321
1,494
2,322
3,221
4,406
1,440
2,664
3,1285
4,483
1,635
2,609
3,546
4,419
1,669
2,787
3,118
4,627
1,265
2,718
3,592
4,1444
1,970
2,464
3,626
4,522
1,528
2,421
3,875
4,606
1,612
2,953
3,722
4,422
1,361
2,994
3,321
4,238
1,416
2,449
3,428
4,641
1,982
2,375
3,199
4,447
1,460
2,219
3,913
4,368
1,360
2,577
3,676
4,594
1,283
2,298
3,769
4,88
1,592
2,629
3,228
4,637
1,751
2,473
3,419
4,500
1,621
2,506
3,591
4,408
1,628
2,484
3,766
4,447
1,1120
2,366
3,510
4,476
1,336
2,677
3,396
4,762
1,1049
2,614
3,663
4,287
1,288
2,507
3,751
4,505
1,413
2,611
3,404
4,681
1,623
2,1044
3,120
4,346
1,169
2,115
3,1287
4,758
1,563
2,931
3,972
4,290
1,872
2,595
3,543
4,381
1,476
2,501
3,697
4,438
1,721
2,425
3,605
4,713
1,868
2,809
3,328
4,581
1,1294
2,511
3,341
4,279
1,867
2,1066
3,449
4,89
1,1212
2,13
3,1101
4,451
1,629
2,443
3,452
4,542
1,830
2,396
3,247
4,666
1,376
2,703
3,514
4,843
1,517
2,748
3,369
4,899
1,584
2,227
3,892
4,1156
1,379
2,518
3,727
4,422
1,494
2,1341
3,1245
4,397
1,106
2,437
3,190
4,248
1,1395
2,386
3,235
4,399
1,1357
2,85
3,849
4,357
1,489
2,855
3,77
4,179
1,812
2,760
3,260
4,342
1,996
2,410
3,296
4,223
1,485
2,521
3,202
4,602
1,469
2,1062
3,171
1,792
2,358
3,376
4,189
1,991
2,320
3,611
4,98
1,656
2,503
3,604
4,346
1,702
2,655
3,471
4,599
1,1102
2,876
3,257
4,227
1,521
2,693
3,433
4,162
1,505
2,454
3,195
4,581
1,192
2,462
3,664
4,349
1,627
2,343
3,719
4,215
1,982
2,457
3,475
4,276
1,623
2,319
3,239
4,273
1,674
2,341
3,92
4,160
1,571
2,498
3,669
4,423
1,267
2,83
3,917
4,412
1,963
2,228
3,537
4,640
1,530
2,857
3,492
4,438
1,177
2,448
3,1035
4,575
1,508
2,191
3,544
4,481
1,318
2,271
